gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,direct_seed_payers,truncated_by_depth
100000003016773100,peripheral,0.200000,4,0.292200,"Observed 1 payers, 0 recipients, 46,555 KZT in; insufficient role evidence.",2,False,1,0,46555.000000,0.000000,1,0,0,False
100000003022835100,terminal,0.517609,2,0.506492,"Observed 125,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,1,0,125000.000000,0.000000,1,0,1,False
100000003024542100,peripheral,0.200000,2,0.328846,"Observed 1 payers, 0 recipients, 8,500 KZT in; insufficient role evidence.",2,False,1,0,8500.000000,0.000000,1,0,0,False
100000003025903100,peripheral,0.100000,10,0.165734,"Depth 4 boundary: 386,300 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,386300.000000,0.000000,6,0,0,True
100000003031003100,terminal,0.528994,24,0.385456,"Observed 280,090 KZT from 3 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,3,0,280090.000000,0.000000,3,0,0,False
100000003031633100,terminal,0.535548,4,0.397888,"Observed 414,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,414000.000000,0.000000,2,0,0,False
100000003031761100,terminal,0.537425,35,0.366806,"Observed 460,408 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,460408.000000,0.000000,1,0,0,False
100000003031890100,terminal,0.524916,34,0.384194,"Observed 215,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,215000.000000,0.000000,10,0,0,False
100000003034546100,terminal,0.538421,4,0.401320,"Observed 486,715 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,486715.000000,0.000000,2,0,0,False
100000003035737100,peripheral,0.200000,10,0.326447,"Observed 2 payers, 1 recipients, 809,170 KZT in; insufficient role evidence.",3,False,2,1,809170.000000,6544.530000,3,1,0,False
100000003036198100,peripheral,0.200000,2,0.338872,"Observed 1 payers, 0 recipients, 15,000 KZT in; insufficient role evidence.",2,False,1,0,15000.000000,0.000000,1,0,0,False
100000003037476100,peripheral,0.100000,4,0.207038,"Depth 4 boundary: 555,000 KZT observed in, 3 payers; onward transfers unobserved.",4,False,3,0,555000.000000,0.000000,3,0,0,True
100000003037660100,peripheral,0.200000,2,0.427822,"Observed 1 payers, 0 recipients, 53,000 KZT in; insufficient role evidence.",1,False,1,0,53000.000000,0.000000,1,0,1,False
100000003039473100,peripheral,0.200000,16,0.346418,"Observed 1 payers, 0 recipients, 23,000 KZT in; insufficient role evidence.",2,False,1,0,23000.000000,0.000000,1,0,0,False
100000003040087100,peripheral,0.100000,18,0.138306,"Depth 4 boundary: 29,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,29000.000000,0.000000,1,0,0,True
100000003042994100,terminal,0.529334,16,0.523454,"Observed 286,086 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,1,0,286086.000000,0.000000,3,0,1,False
100000003044431100,peripheral,0.200000,2,0.380374,"Observed 2 payers, 0 recipients, 60,000 KZT in; insufficient role evidence.",2,False,2,0,60000.000000,0.000000,2,0,0,False
100000003044518100,peripheral,0.200000,1,0.353537,"Observed 1 payers, 0 recipients, 34,423 KZT in; insufficient role evidence.",1,False,1,0,34423.000000,0.000000,1,0,1,False
100000003047800100,peripheral,0.100000,24,0.129145,"Depth 4 boundary: 12,212 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,12212.000000,0.000000,1,0,0,True
100000003050771100,terminal,0.525860,12,0.452163,"Observed 229,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,229000.000000,0.000000,1,0,0,False
100000003054328100,peripheral,0.200000,24,0.310668,"Observed 1 payers, 2 recipients, 140,000 KZT in; insufficient role evidence.",2,False,1,2,140000.000000,193720.000000,1,2,0,False
100000003057225100,terminal,0.526317,16,0.519453,"Observed 236,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,1,0,236000.000000,0.000000,1,0,1,False
100000003060187100,peripheral,0.200000,43,0.304425,"Observed 1 payers, 0 recipients, 93,046 KZT in; insufficient role evidence.",3,False,1,0,93046.000000,0.000000,1,0,0,False
100000003060517100,terminal,0.530952,28,0.358864,"Observed 315,955 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,315955.000000,0.000000,1,0,0,False
100000003061115100,peripheral,0.100000,0,0.162960,"Depth 4 boundary: 45,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,45000.000000,0.000000,1,0,0,True
100000003062895100,terminal,0.531595,4,0.410039,"Observed 328,444 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,2,0,328444.000000,0.000000,2,0,0,False
100000003066385100,peripheral,0.200000,0,0.360980,"Observed 2 payers, 0 recipients, 20,000 KZT in; insufficient role evidence.",1,False,2,0,20000.000000,0.000000,2,0,1,False
100000003068941100,peripheral,0.200000,0,0.337879,"Observed 3 payers, 1 recipients, 94,000 KZT in; insufficient role evidence.",2,False,3,1,94000.000000,25000.000000,3,2,0,False
100000003069463100,peripheral,0.200000,14,0.250764,"Observed 1 payers, 1 recipients, 11,500 KZT in; insufficient role evidence.",3,False,1,1,11500.000000,17920.000000,1,1,0,False
100000003071649100,terminal,0.523082,4,0.381599,"Observed 189,500 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,189500.000000,0.000000,1,0,0,False
100000003071930100,peripheral,0.200000,4,0.429263,"Observed 3 payers, 1 recipients, 477,610 KZT in; insufficient role evidence.",1,False,3,1,477610.000000,5000.000000,4,1,1,False
100000003072205100,peripheral,0.100000,4,0.186811,"Depth 4 boundary: 163,000 KZT observed in, 2 payers; onward transfers unobserved.",4,False,2,0,163000.000000,0.000000,2,0,0,True
100000003072676100,peripheral,0.200000,28,0.251995,"Observed 1 payers, 0 recipients, 31,545 KZT in; insufficient role evidence.",3,False,1,0,31545.000000,0.000000,1,0,0,False
100000003073398100,peripheral,0.200000,41,0.371075,"Observed 1 payers, 0 recipients, 92,960 KZT in; insufficient role evidence.",2,False,1,0,92960.000000,0.000000,1,0,0,False
100000003073635100,terminal,0.518014,8,0.340494,"Observed 129,231 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,129231.000000,0.000000,1,0,0,False
100000003074515100,peripheral,0.100000,4,0.171935,"Depth 4 boundary: 105,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,105000.000000,0.000000,1,0,0,True
100000003078839100,peripheral,0.100000,8,0.130593,"Depth 4 boundary: 14,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,14000.000000,0.000000,2,0,0,True
100000003083865100,peripheral,0.100000,18,0.131323,"Depth 4 boundary: 15,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,15000.000000,0.000000,1,0,0,True
100000003084870100,peripheral,0.100000,24,0.122466,"Depth 4 boundary: 6,500 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,6500.000000,0.000000,1,0,0,True
100000003086040100,peripheral,0.200000,0,0.265909,"Observed 1 payers, 0 recipients, 10,500 KZT in; insufficient role evidence.",2,False,1,0,10500.000000,0.000000,1,0,0,False
100000003087877100,peripheral,0.200000,35,0.270793,"Observed 1 payers, 0 recipients, 91,486 KZT in; insufficient role evidence.",3,False,1,0,91486.000000,0.000000,1,0,0,False
100000003089018100,terminal,0.525926,4,0.385587,"Observed 230,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,230000.000000,0.000000,1,0,0,False
100000003089553100,terminal,0.519897,4,0.376835,"Observed 150,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,150000.000000,0.000000,1,0,0,False
100000003091142100,peripheral,0.100000,0,0.161713,"Depth 4 boundary: 40,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,40000.000000,0.000000,1,0,0,True
100000003093299100,peripheral,0.200000,0,0.272206,"Observed 1 payers, 0 recipients, 15,000 KZT in; insufficient role evidence.",3,False,1,0,15000.000000,0.000000,1,0,0,False
100000003095610100,peripheral,0.200000,18,0.246922,"Observed 1 payers, 0 recipients, 23,665 KZT in; insufficient role evidence.",3,False,1,0,23665.000000,0.000000,1,0,0,False
100000003096787100,peripheral,0.100000,18,0.132269,"Depth 4 boundary: 16,400 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,16400.000000,0.000000,1,0,0,True
100000003097324100,terminal,0.529775,46,0.374386,"Observed 294,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,2,0,294000.000000,0.000000,2,0,0,False
100000003097947100,peripheral,0.100000,8,0.144689,"Depth 4 boundary: 52,980 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,52980.000000,0.000000,1,0,0,True
100000003102157100,peripheral,0.200000,0,0.371780,"Observed 1 payers, 0 recipients, 96,746 KZT in; insufficient role evidence.",1,False,1,0,96746.000000,0.000000,2,0,1,False
100000003104347100,peripheral,0.200000,29,0.298917,"Observed 1 payers, 1 recipients, 418,000 KZT in; insufficient role evidence.",2,False,1,1,418000.000000,32000.000000,1,1,0,False
100000003105089100,peripheral,0.100000,32,0.127029,"Depth 4 boundary: 10,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,10000.000000,0.000000,1,0,0,True
100000003105929100,peripheral,0.200000,10,0.303577,"Observed 1 payers, 1 recipients, 429,567 KZT in; insufficient role evidence.",3,False,1,1,429567.000000,156354.000000,2,1,0,False
100000003109805100,peripheral,0.200000,28,0.254777,"Observed 1 payers, 0 recipients, 36,929 KZT in; insufficient role evidence.",3,False,1,0,36929.000000,0.000000,1,0,0,False
100000003111305100,consolidator,0.780000,41,0.555586,"Observed 4 payers, 509,338 KZT in, 0% onward; consolidation hypothesis.",3,False,4,0,509338.000000,0.000000,4,0,0,False
100000003112436100,terminal,0.515051,16,0.435374,"Observed 100,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,100000.000000,0.000000,1,0,0,False
100000003112578100,terminal,0.515168,24,0.335587,"Observed 101,080 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,101080.000000,0.000000,1,0,0,False
100000003115284100,coordinator,0.740000,11,0.668236,"Observed 2 seed payers, 8 payers, 2 recipients; coordination hypothesis.",1,False,8,2,2160500.000000,517000.000000,15,4,2,False
100000003116106100,terminal,0.538691,10,0.368304,"Observed 494,050 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,494050.000000,0.000000,2,0,0,False
100000003119550100,peripheral,0.200000,22,0.344812,"Observed 1 payers, 0 recipients, 21,000 KZT in; insufficient role evidence.",1,False,1,0,21000.000000,0.000000,1,0,1,False
100000003122817100,terminal,0.536807,14,0.366069,"Observed 444,680 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,444680.000000,0.000000,1,0,0,False
100000003123296100,peripheral,0.200000,7,0.369742,"Observed 1 payers, 0 recipients, 86,200 KZT in; insufficient role evidence.",1,False,1,0,86200.000000,0.000000,2,0,1,False
100000003125997100,peripheral,0.100000,4,0.170034,"Depth 4 boundary: 87,750 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,87750.000000,0.000000,1,0,0,True
100000003128638100,peripheral,0.100000,4,0.183055,"Depth 4 boundary: 300,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,300000.000000,0.000000,1,0,0,True
100000003131016100,peripheral,0.200000,8,0.301863,"Observed 1 payers, 1 recipients, 405,700 KZT in; insufficient role evidence.",2,False,1,1,405700.000000,126000.000000,7,4,0,False
100000003131693100,terminal,0.532818,2,0.527875,"Observed 353,277 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,1,0,353277.000000,0.000000,1,0,1,False
100000003132484100,peripheral,0.200000,4,0.303837,"Observed 1 payers, 0 recipients, 90,000 KZT in; insufficient role evidence.",3,False,1,0,90000.000000,0.000000,1,0,0,False
100000003133045100,peripheral,0.100000,4,0.167333,"Depth 4 boundary: 68,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,68000.000000,0.000000,1,0,0,True
100000003134474100,terminal,0.516723,10,0.338329,"Observed 116,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,116000.000000,0.000000,1,0,0,False
100000003134550100,peripheral,0.100000,4,0.171418,"Depth 4 boundary: 100,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,100000.000000,0.000000,1,0,0,True
100000003134934100,terminal,0.534033,0,0.434524,"Observed 379,354 KZT from 4 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,4,0,379354.000000,0.000000,4,0,0,False
100000003134937100,peripheral,0.200000,16,0.398879,"Observed 1 payers, 0 recipients, 10,286 KZT in; insufficient role evidence.",1,False,1,0,10286.000000,0.000000,1,0,1,False
100000003146511100,peripheral,0.100000,12,0.187029,"Depth 4 boundary: 10,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,10000.000000,0.000000,1,0,0,True
100000003147719100,terminal,0.515051,4,0.368708,"Observed 100,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,100000.000000,0.000000,1,0,0,False
100000003148220100,peripheral,0.200000,52,0.376817,"Observed 1 payers, 2 recipients, 5,650 KZT in; insufficient role evidence.",1,False,1,2,5650.000000,43400.000000,1,4,1,False
100000003149149100,terminal,0.526891,10,0.353562,"Observed 245,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,245000.000000,0.000000,1,0,0,False
100000003152964100,peripheral,0.200000,8,0.279207,"Observed 1 payers, 1 recipients, 141,847 KZT in; insufficient role evidence.",3,False,1,1,141847.000000,5500.000000,1,1,0,False
100000003154105100,peripheral,0.200000,32,0.354970,"Observed 1 payers, 7 recipients, 60,000 KZT in; insufficient role evidence.",3,False,1,7,60000.000000,338000.000000,1,9,0,False
100000003157333100,peripheral,0.200000,41,0.351109,"Observed 1 payers, 0 recipients, 30,000 KZT in; insufficient role evidence.",2,False,1,0,30000.000000,0.000000,1,0,0,False
100000003157679100,consolidator,0.780000,4,0.489984,"Observed 4 payers, 541,000 KZT in, 0% onward; consolidation hypothesis.",3,False,4,0,541000.000000,0.000000,4,0,0,False
100000003158727100,terminal,0.533510,1,0.491175,"Observed 367,940 KZT from 3 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,3,0,367940.000000,0.000000,3,0,1,False
100000003159641100,peripheral,0.200000,45,0.327837,"Observed 4 payers, 1 recipients, 64,000 KZT in; insufficient role evidence.",2,False,4,1,64000.000000,197800.000000,7,1,0,False
100000003163256100,peripheral,0.200000,16,0.416861,"Observed 1 payers, 1 recipients, 13,485 KZT in; insufficient role evidence.",1,False,1,1,13485.000000,15000.000000,1,1,1,False
100000003163886100,terminal,0.538908,31,0.368559,"Observed 500,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,500000.000000,0.000000,1,0,0,False
100000003164661100,terminal,0.542137,27,0.405645,"Observed 596,200 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,596200.000000,0.000000,3,0,0,False
100000003166017100,peripheral,0.100000,18,0.131323,"Depth 4 boundary: 15,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,15000.000000,0.000000,1,0,0,True
100000003166755100,peripheral,0.200000,2,0.347177,"Observed 1 payers, 0 recipients, 24,010 KZT in; insufficient role evidence.",2,False,1,0,24010.000000,0.000000,1,0,0,False
100000003171006100,terminal,0.538358,4,0.418273,"Observed 485,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,2,0,485000.000000,0.000000,2,0,0,False
100000003171587100,peripheral,0.200000,10,0.332221,"Observed 2 payers, 2 recipients, 700,000 KZT in; insufficient role evidence.",3,False,2,2,700000.000000,431300.000000,2,7,0,False
100000003173783100,peripheral,0.100000,33,0.136079,"Depth 4 boundary: 23,500 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,23500.000000,0.000000,2,0,0,True
100000003177533100,peripheral,0.100000,8,0.134371,"Depth 4 boundary: 20,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,20000.000000,0.000000,3,0,0,True
100000003178549100,peripheral,0.200000,28,0.332403,"Observed 2 payers, 4 recipients, 250,000 KZT in; insufficient role evidence.",3,False,2,4,250000.000000,89080.000000,2,4,0,False
100000003180305100,peripheral,0.100000,0,0.175281,"Depth 4 boundary: 144,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,144000.000000,0.000000,1,0,0,True
